game,player 1 score,player 2 score,steps,total score
147,155.0,185.0,575,340.0
148,190.0,260.0,922,450.0
149,215.0,340.0,973,555.0
150,125.0,165.0,589,290.0
151,155.0,260.0,782,415.0
152,145.0,285.0,764,430.0
153,135.0,210.0,633,345.0
154,105.0,190.0,523,295.0
155,135.0,170.0,694,305.0
156,200.0,360.0,1238,560.0
157,30.0,165.0,653,195.0
158,185.0,230.0,858,415.0
159,80.0,145.0,560,225.0
160,65.0,175.0,655,240.0
161,75.0,85.0,407,160.0
162,135.0,165.0,572,300.0
163,60.0,120.0,486,180.0
164,240.0,185.0,780,425.0
165,155.0,140.0,693,295.0
166,80.0,140.0,596,220.0
167,55.0,170.0,603,225.0
168,135.0,170.0,613,305.0
169,370.0,210.0,1058,580.0
170,80.0,220.0,705,300.0
171,155.0,230.0,795,385.0
172,195.0,160.0,674,355.0
173,150.0,165.0,522,315.0
174,80.0,20.0,341,100.0
175,165.0,260.0,869,425.0
176,145.0,280.0,728,425.0
177,75.0,70.0,377,145.0
178,60.0,100.0,541,160.0
179,50.0,75.0,427,125.0
180,230.0,315.0,847,545.0
181,30.0,140.0,576,170.0
182,155.0,185.0,596,340.0
183,45.0,135.0,618,180.0
184,145.0,165.0,541,310.0
185,360.0,340.0,943,700.0
186,295.0,185.0,779,480.0
187,60.0,120.0,486,180.0
188,75.0,85.0,397,160.0
189,155.0,260.0,778,415.0
190,30.0,140.0,470,170.0
191,80.0,85.0,384,165.0
192,130.0,230.0,670,360.0
193,105.0,160.0,505,265.0
194,90.0,115.0,506,205.0
195,110.0,155.0,516,265.0
196,110.0,210.0,603,320.0
197,95.0,140.0,678,235.0
198,105.0,220.0,552,325.0
199,110.0,210.0,521,320.0
200,215.0,235.0,802,450.0
201,85.0,165.0,845,250.0
202,75.0,135.0,541,210.0
203,75.0,95.0,458,170.0
204,260.0,255.0,879,515.0
205,30.0,80.0,532,110.0
206,190.0,285.0,785,475.0
207,80.0,205.0,764,285.0
208,80.0,135.0,515,215.0
209,180.0,175.0,765,355.0
210,245.0,230.0,941,475.0
211,155.0,190.0,718,345.0
212,150.0,315.0,896,465.0
213,60.0,145.0,620,205.0
214,120.0,170.0,543,290.0
215,150.0,90.0,632,240.0
216,120.0,200.0,608,320.0
217,15.0,145.0,517,160.0
218,45.0,70.0,549,115.0
219,210.0,195.0,854,405.0
220,150.0,155.0,653,305.0
221,185.0,155.0,689,340.0
222,160.0,230.0,795,390.0
223,245.0,160.0,818,405.0
224,200.0,160.0,630,360.0
225,60.0,145.0,483,205.0
226,50.0,95.0,460,145.0
227,60.0,175.0,672,235.0
228,105.0,270.0,640,375.0
229,55.0,45.0,408,100.0
230,60.0,145.0,490,205.0
231,105.0,70.0,389,175.0
232,315.0,330.0,1047,645.0
233,195.0,145.0,632,340.0
234,150.0,205.0,903,355.0
235,55.0,110.0,507,165.0
236,75.0,140.0,575,215.0
237,130.0,185.0,661,315.0
238,150.0,260.0,697,410.0
239,220.0,235.0,1115,455.0
240,85.0,185.0,586,270.0
241,15.0,155.0,528,170.0
242,110.0,230.0,819,340.0
243,60.0,145.0,483,205.0
244,90.0,185.0,561,275.0
245,145.0,210.0,766,355.0
246,50.0,195.0,619,245.0
247,110.0,95.0,535,205.0
248,130.0,135.0,739,265.0
249,210.0,185.0,803,395.0
250,60.0,145.0,481,205.0
251,60.0,145.0,487,205.0
252,60.0,130.0,478,190.0
253,285.0,285.0,836,570.0
254,105.0,60.0,420,165.0
255,60.0,145.0,489,205.0
256,30.0,150.0,527,180.0
257,80.0,180.0,488,260.0
258,175.0,115.0,675,290.0
259,100.0,255.0,734,355.0
260,145.0,115.0,721,260.0
261,55.0,185.0,570,240.0
262,105.0,120.0,615,225.0
263,60.0,145.0,483,205.0
264,175.0,220.0,934,395.0
265,110.0,205.0,653,315.0
266,285.0,315.0,1134,600.0
267,145.0,200.0,704,345.0
268,60.0,145.0,482,205.0
