game,score,steps
400,5.0,662
401,15.0,662
402,15.0,660
403,15.0,660
404,5.0,653
405,5.0,690
406,15.0,657
407,5.0,653
408,5.0,656
409,5.0,662
410,5.0,653
411,5.0,690
412,5.0,690
413,5.0,687
414,5.0,692
415,15.0,666
416,15.0,665
417,15.0,664
418,5.0,688
419,15.0,662
420,5.0,692
421,5.0,654
422,15.0,662
423,15.0,662
424,15.0,666
425,5.0,684
426,15.0,660
427,5.0,658
428,5.0,657
429,5.0,662
430,5.0,691
431,5.0,691
432,5.0,657
433,15.0,660
434,15.0,666
435,15.0,657
436,15.0,663
437,15.0,660
438,5.0,657
439,5.0,686
440,5.0,692
441,15.0,666
442,5.0,683
443,15.0,662
444,5.0,683
445,5.0,662
446,5.0,683
447,5.0,691
448,5.0,655
449,15.0,658
450,5.0,661
451,5.0,687
452,15.0,659
453,5.0,692
454,5.0,659
455,15.0,665
456,5.0,658
457,15.0,661
458,5.0,691
459,15.0,662
460,5.0,658
461,15.0,658
462,5.0,657
463,15.0,665
464,5.0,691
465,5.0,692
466,5.0,659
467,5.0,654
468,5.0,654
469,5.0,653
470,5.0,690
471,5.0,690
472,5.0,655
473,5.0,690
474,15.0,663
475,5.0,657
476,5.0,692
477,5.0,688
478,15.0,663
479,5.0,686
480,5.0,688
481,15.0,657
482,5.0,689
483,15.0,665
484,5.0,656
485,5.0,661
486,15.0,657
487,15.0,662
488,5.0,691
489,5.0,661
490,15.0,664
491,5.0,691
492,5.0,659
493,5.0,690
494,5.0,685
495,5.0,691
496,15.0,666
497,15.0,662
498,5.0,655
499,5.0,658
500,5.0,653
501,15.0,662
502,5.0,688
503,5.0,662
504,15.0,661
505,5.0,654
506,15.0,659
507,5.0,657
508,5.0,655
509,5.0,691
510,5.0,684
511,5.0,688
512,5.0,653
513,5.0,662
514,15.0,665
515,5.0,685
516,5.0,654
517,5.0,684
518,5.0,660
519,5.0,688
520,15.0,657
521,5.0,653
522,5.0,691
523,5.0,654
524,5.0,658
525,5.0,689
526,5.0,653
527,5.0,685
528,15.0,662
529,5.0,684
530,15.0,662
531,15.0,660
532,5.0,687
533,5.0,690
534,15.0,665
535,5.0,657
536,5.0,687
537,5.0,688
538,15.0,657
539,5.0,687
540,5.0,685
541,15.0,661
542,5.0,656
543,5.0,661
544,5.0,688
545,5.0,658
546,5.0,659
547,15.0,664
548,5.0,657
549,5.0,654
550,5.0,658
551,5.0,661
552,5.0,686
553,15.0,661
554,15.0,660
555,5.0,692
556,15.0,659
557,5.0,653
558,5.0,655
559,15.0,665
560,5.0,653
561,15.0,664
562,5.0,653
563,15.0,659
564,5.0,692
565,15.0,660
566,5.0,689
567,15.0,658
568,15.0,665
569,5.0,654
570,5.0,686
571,5.0,654
572,5.0,692
573,5.0,684
574,5.0,659
575,15.0,666
576,15.0,658
577,15.0,662
578,15.0,662
579,15.0,662
580,5.0,655
581,5.0,691
582,15.0,662
583,5.0,660
584,5.0,656
585,15.0,665
586,5.0,685
587,15.0,666
588,15.0,660
589,15.0,666
590,5.0,658
591,5.0,654
592,15.0,660
593,5.0,690
594,5.0,690
595,5.0,657
596,5.0,689
597,5.0,687
598,5.0,691
599,5.0,656
600,5.0,691
601,15.0,662
602,5.0,692
603,15.0,665
604,15.0,659
605,5.0,688
606,5.0,660
607,5.0,662
608,5.0,662
609,5.0,653
610,5.0,659
611,5.0,661
612,5.0,685
613,5.0,687
614,15.0,666
615,15.0,658
616,15.0,658
617,5.0,691
618,5.0,687
619,5.0,688
620,5.0,662
621,5.0,685
622,5.0,662
623,5.0,689
624,5.0,689
625,5.0,692
626,15.0,662
627,15.0,666
628,5.0,655
629,5.0,662
630,15.0,661
631,15.0,658
632,15.0,663
633,5.0,655
634,5.0,657
635,5.0,690
636,5.0,690
637,5.0,662
638,5.0,689
639,5.0,653
640,5.0,654
641,5.0,661
642,5.0,657
643,5.0,683
644,5.0,684
645,15.0,663
646,15.0,664
647,5.0,683
648,5.0,689
649,15.0,661
650,15.0,661
651,5.0,689
652,15.0,663
653,5.0,692
654,5.0,655
655,5.0,691
656,15.0,666
657,15.0,659
658,5.0,658
659,15.0,657
660,5.0,658
661,15.0,657
662,5.0,656
663,5.0,660
664,5.0,692
665,15.0,661
666,5.0,689
667,5.0,684
668,5.0,692
669,5.0,656
670,5.0,692
671,15.0,663
672,5.0,684
673,5.0,661
674,5.0,655
675,5.0,655
676,5.0,690
677,5.0,683
678,5.0,657
679,5.0,662
680,5.0,662
681,15.0,664
682,15.0,665
683,5.0,662
684,15.0,662
685,15.0,658
686,5.0,657
687,5.0,656
688,15.0,661
689,15.0,662
690,15.0,660
691,5.0,689
692,15.0,660
693,15.0,662
694,5.0,662
695,5.0,684
696,15.0,659
697,5.0,655
698,5.0,686
699,15.0,659
700,15.0,665
701,5.0,691
702,15.0,663
703,5.0,655
704,5.0,657
705,5.0,687
706,5.0,692
707,5.0,692
708,5.0,683
709,5.0,686
710,15.0,665
711,5.0,687
712,5.0,690
713,5.0,683
714,5.0,686
715,5.0,656
716,5.0,686
717,5.0,655
718,15.0,661
719,5.0,658
720,5.0,684
721,5.0,685
722,5.0,657
723,5.0,684
724,15.0,662
725,5.0,685
726,15.0,664
727,5.0,689
728,5.0,657
729,5.0,660
730,5.0,662
731,15.0,664
732,15.0,659
733,15.0,657
734,5.0,685
735,15.0,663
736,5.0,657
737,5.0,655
738,15.0,666
739,15.0,665
740,5.0,656
741,15.0,663
742,5.0,689
743,15.0,663
744,15.0,659
745,5.0,658
746,5.0,654
747,5.0,656
748,5.0,685
749,5.0,690
750,15.0,664
751,5.0,661
752,5.0,688
753,5.0,689
754,5.0,659
755,5.0,691
756,15.0,664
757,15.0,663
758,5.0,689
759,5.0,653
760,15.0,666
761,15.0,664
762,5.0,657
763,5.0,686
764,5.0,690
765,5.0,689
766,15.0,661
767,5.0,661
768,15.0,661
769,15.0,664
770,5.0,661
771,15.0,665
772,15.0,661
773,5.0,690
774,5.0,683
775,5.0,657
776,5.0,662
777,5.0,654
778,5.0,662
779,15.0,659
780,15.0,658
781,5.0,658
782,5.0,683
783,5.0,657
784,5.0,689
785,15.0,659
786,5.0,684
787,5.0,685
788,15.0,665
789,5.0,685
790,5.0,660
791,5.0,692
792,5.0,686
793,15.0,663
794,5.0,690
795,5.0,685
796,5.0,654
797,5.0,683
798,5.0,689
799,15.0,657
800,5.0,686
801,5.0,684
802,5.0,687
803,5.0,692
804,5.0,687
805,15.0,657
806,5.0,661
807,5.0,657
808,5.0,686
809,5.0,658
810,5.0,690
811,15.0,657
812,5.0,655
813,5.0,691
814,5.0,660
815,5.0,653
816,15.0,658
817,15.0,664
818,5.0,658
819,5.0,659
820,15.0,662
821,5.0,690
822,5.0,683
823,5.0,684
824,5.0,687
825,5.0,659
826,5.0,692
827,5.0,662
828,15.0,666
829,5.0,686
830,5.0,691
831,15.0,659
832,5.0,687
833,15.0,662
834,5.0,660
835,15.0,660
836,5.0,690
837,15.0,659
838,15.0,662
839,5.0,655
840,5.0,655
841,15.0,660
842,5.0,688
843,5.0,684
844,15.0,660
845,15.0,661
846,5.0,657
847,15.0,663
848,5.0,690
849,5.0,659
850,5.0,656
851,15.0,661
852,15.0,658
853,5.0,690
854,5.0,657
855,15.0,663
856,15.0,666
857,15.0,664
858,15.0,661
859,5.0,655
860,5.0,662
861,15.0,660
862,15.0,661
863,5.0,662
864,5.0,661
865,5.0,685
866,5.0,688
867,5.0,653
868,15.0,661
869,5.0,692
870,5.0,654
871,15.0,666
872,5.0,692
873,15.0,659
874,15.0,664
875,15.0,661
876,5.0,655
877,5.0,686
878,5.0,657
879,15.0,664
880,15.0,664
881,5.0,659
882,5.0,692
883,5.0,689
884,15.0,661
885,15.0,662
886,5.0,658
887,5.0,688
888,5.0,690
889,15.0,661
890,15.0,666
891,15.0,660
892,15.0,663
893,5.0,654
894,5.0,691
895,15.0,661
896,15.0,663
897,15.0,657
898,15.0,663
899,5.0,655
900,15.0,663
901,15.0,658
902,5.0,691
903,5.0,690
904,5.0,653
905,5.0,660
906,5.0,656
907,5.0,654
908,5.0,691
909,5.0,653
910,5.0,690
911,15.0,666
912,15.0,661
913,5.0,686
914,5.0,658
915,15.0,663
916,15.0,665
917,5.0,660
918,5.0,684
919,5.0,687
920,15.0,657
921,5.0,660
922,15.0,659
923,15.0,657
924,15.0,666
925,15.0,664
926,15.0,664
927,5.0,661
928,15.0,658
929,15.0,661
930,5.0,683
931,5.0,662
932,5.0,688
933,5.0,658
934,5.0,684
935,5.0,653
936,5.0,661
937,5.0,660
938,15.0,664
939,5.0,686
940,5.0,686
941,5.0,660
942,5.0,659
943,15.0,662
944,5.0,659
945,5.0,686
946,5.0,690
947,5.0,661
948,15.0,657
949,5.0,691
950,15.0,664
951,5.0,659
952,15.0,663
953,5.0,656
954,5.0,661
955,5.0,654
956,15.0,663
957,5.0,653
958,5.0,659
959,15.0,666
960,5.0,656
961,5.0,660
962,15.0,663
963,5.0,660
964,5.0,659
965,5.0,686
966,5.0,658
967,5.0,690
968,5.0,683
969,5.0,685
970,5.0,687
971,15.0,658
972,5.0,655
973,15.0,658
974,5.0,692
975,5.0,658
976,15.0,665
977,15.0,657
978,5.0,692
979,5.0,654
980,15.0,662
981,15.0,660
982,15.0,666
983,5.0,686
984,15.0,659
985,5.0,660
986,15.0,660
987,5.0,691
988,5.0,655
989,5.0,653
990,5.0,659
991,5.0,655
992,5.0,662
993,5.0,690
994,5.0,659
995,5.0,654
996,5.0,660
997,5.0,688
998,5.0,686
999,15.0,659
1000,5.0,661
