game,score,steps
733,19.0,1901
734,20.0,1772
735,20.0,1828
736,20.0,1825
737,20.0,1688
738,19.0,1879
739,19.0,2012
740,19.0,1983
741,20.0,1929
742,18.0,2054
743,17.0,2225
744,13.0,2485
745,20.0,1760
746,20.0,1824
747,20.0,1964
748,20.0,1858
749,16.0,2370
750,21.0,1650
751,20.0,1852
752,20.0,1949
753,20.0,1845
754,19.0,1998
755,20.0,1850
756,19.0,1969
757,15.0,2143
758,15.0,2194
759,19.0,1981
760,15.0,2220
761,20.0,1846
762,19.0,1930
763,19.0,2087
764,19.0,2012
765,20.0,1775
766,19.0,2102
767,19.0,2007
768,20.0,1945
769,20.0,1773
770,20.0,2015
771,20.0,1878
772,16.0,2336
773,19.0,1999
774,20.0,1841
775,20.0,1837
776,20.0,1846
777,19.0,2086
778,15.0,2508
779,20.0,1901
780,19.0,1949
781,19.0,2062
782,20.0,1870
783,17.0,2252
784,19.0,2024
785,21.0,1712
786,21.0,1864
787,20.0,1690
788,21.0,1713
789,18.0,2056
790,21.0,1712
791,19.0,1975
792,21.0,1710
793,11.0,2935
794,19.0,1819
795,19.0,1980
796,18.0,2077
797,19.0,1894
798,20.0,1844
799,17.0,2117
800,20.0,1802
801,20.0,1771
802,21.0,1715
803,16.0,1969
804,18.0,1965
805,19.0,1950
806,20.0,1928
807,20.0,1741
808,19.0,1966
809,20.0,1912
810,19.0,1865
811,21.0,1711
812,18.0,1923
813,20.0,1731
814,18.0,2125
815,20.0,1780
816,21.0,1835
817,19.0,2056
818,19.0,1891
819,18.0,1852
820,19.0,2014
821,19.0,2062
822,20.0,1782
823,20.0,1780
824,19.0,1859
825,18.0,1899
826,17.0,2031
827,15.0,2387
828,19.0,1876
829,15.0,2208
830,20.0,1883
831,20.0,1822
832,20.0,1880
833,18.0,2256
834,19.0,1982
835,20.0,1781
836,21.0,1713
837,15.0,2158
838,21.0,1713
839,13.0,2342
840,19.0,2010
841,20.0,1847
842,18.0,2077
843,19.0,1857
844,19.0,2034
845,20.0,1737
846,19.0,1902
847,12.0,2361
848,20.0,1835
849,20.0,1841
850,21.0,1772
851,15.0,2238
852,19.0,1893
853,20.0,1779
854,18.0,1970
855,21.0,1834
856,18.0,1852
857,20.0,1790
858,19.0,2008
859,21.0,1710
860,16.0,2409
861,14.0,2465
862,20.0,1965
863,20.0,1868
864,20.0,1842
865,19.0,2161
866,20.0,1828
867,19.0,1915
868,21.0,1716
869,21.0,1770
870,18.0,1923
871,18.0,2026
872,19.0,1966
873,19.0,2008
874,15.0,2045
875,20.0,1772
876,17.0,2242
877,19.0,1923
878,20.0,1762
879,19.0,1937
880,21.0,1714
881,20.0,1842
882,17.0,2380
883,19.0,2042
884,20.0,1884
885,15.0,2554
886,14.0,2260
887,20.0,1945
888,20.0,1823
889,21.0,1711
890,17.0,2226
891,17.0,2075
892,20.0,1829
893,20.0,1851
894,20.0,1778
895,20.0,1825
896,21.0,1715
897,18.0,2007
898,18.0,2062
899,20.0,1835
900,10.0,3041
901,20.0,1774
902,19.0,2009
903,20.0,1776
904,19.0,1905
905,20.0,1844
906,20.0,1847
907,19.0,2008
908,14.0,2337
909,17.0,2194
910,19.0,1944
911,19.0,1940
912,20.0,1827
913,21.0,1710
914,18.0,1962
915,19.0,1949
916,19.0,2027
917,20.0,1771
918,19.0,2091
919,20.0,1780
920,21.0,1716
921,17.0,2157
922,19.0,1966
923,19.0,1888
924,19.0,2007
925,15.0,2351
926,19.0,2044
927,19.0,1954
928,20.0,1827
929,19.0,1981
930,20.0,1872
931,21.0,1726
932,20.0,1938
933,18.0,1852
934,19.0,2007
935,15.0,2352
936,18.0,1994
937,17.0,2042
938,20.0,1781
939,18.0,1981
940,18.0,1929
941,20.0,1733
942,20.0,1822
943,21.0,1713
944,20.0,1781
945,19.0,2101
946,19.0,2071
947,20.0,2037
948,15.0,2391
949,15.0,2573
950,17.0,2352
951,21.0,1716
952,16.0,2173
953,20.0,1825
954,20.0,1773
955,20.0,1782
956,21.0,1715
957,14.0,2199
958,18.0,1881
959,20.0,1884
960,19.0,2010
961,20.0,1774
962,20.0,1870
963,20.0,1821
964,20.0,1844
965,17.0,2166
966,19.0,1923
967,19.0,1957
968,20.0,1823
969,19.0,2153
970,20.0,1859
971,10.0,3454
972,18.0,2188
973,19.0,1960
974,16.0,2342
975,18.0,2192
976,19.0,2058
977,8.0,3300
978,17.0,2296
979,17.0,2115
980,19.0,2014
981,20.0,1824
982,21.0,1650
983,19.0,1865
984,19.0,1861
985,20.0,1823
986,18.0,1989
987,18.0,1852
988,20.0,1825
989,20.0,1828
990,18.0,1989
991,20.0,1925
992,21.0,1770
993,16.0,2506
994,20.0,1846
995,18.0,1957
996,18.0,2132
997,21.0,1712
998,19.0,2002
999,20.0,1844
1000,21.0,1711
