game,score,steps
275,20.0,1692
276,21.0,1685
277,21.0,1625
278,19.0,1723
279,21.0,1621
280,19.0,1743
281,20.0,1754
282,18.0,1961
283,20.0,1697
284,20.0,1744
285,18.0,1910
286,18.0,1973
287,20.0,1697
288,20.0,1755
289,20.0,1718
290,19.0,1901
291,20.0,1690
292,21.0,1655
293,20.0,1691
294,19.0,1757
295,20.0,1695
296,20.0,1726
297,21.0,1685
298,21.0,1618
299,20.0,1778
300,20.0,1694
301,20.0,1913
302,20.0,1692
303,21.0,1618
304,20.0,1694
305,19.0,1987
306,21.0,1693
307,21.0,1629
308,20.0,1812
309,21.0,1629
310,20.0,1697
311,19.0,1842
312,20.0,1691
313,17.0,2095
314,20.0,1779
315,20.0,1779
316,20.0,1695
317,20.0,1738
318,20.0,1714
319,21.0,1630
320,20.0,1777
321,21.0,1626
322,20.0,1712
323,20.0,1754
324,20.0,1835
325,17.0,1947
326,21.0,1629
327,18.0,2147
328,20.0,1817
329,20.0,1664
330,21.0,1630
331,20.0,1699
332,21.0,1624
333,19.0,1786
334,21.0,1683
335,20.0,1753
336,20.0,1699
337,20.0,1694
338,21.0,1624
339,20.0,1692
340,19.0,1859
341,18.0,1950
342,20.0,1777
343,21.0,1627
344,21.0,1623
345,21.0,1628
346,20.0,1692
347,21.0,1620
348,19.0,1817
349,20.0,1780
350,20.0,1690
351,21.0,1629
352,20.0,1811
353,21.0,1624
354,18.0,1995
355,21.0,1620
356,19.0,1787
357,19.0,1858
358,21.0,1621
359,21.0,1626
360,20.0,1690
361,19.0,1811
362,20.0,1686
363,17.0,2064
364,19.0,1850
365,20.0,1703
366,17.0,2106
367,21.0,1619
368,20.0,1781
369,17.0,1992
370,20.0,1689
371,21.0,1619
372,21.0,1621
373,16.0,1926
374,18.0,1869
375,21.0,1631
376,14.0,2223
377,21.0,1669
378,21.0,1625
379,20.0,1753
380,20.0,1780
381,21.0,1629
382,21.0,1618
383,20.0,1689
384,21.0,1626
385,17.0,2157
386,21.0,1627
387,20.0,1689
388,18.0,2040
389,21.0,1625
390,19.0,1967
391,20.0,1754
392,19.0,1727
393,21.0,1657
394,19.0,1968
395,20.0,1782
396,20.0,1689
397,20.0,1783
398,18.0,1892
399,17.0,1844
400,18.0,1866
401,16.0,2051
402,21.0,1618
403,20.0,1692
404,20.0,1783
405,20.0,1754
406,21.0,1691
407,19.0,1861
408,20.0,1691
409,17.0,1965
410,20.0,1788
411,18.0,1861
412,17.0,1881
413,20.0,1701
414,21.0,1618
415,20.0,1783
416,20.0,1697
417,20.0,1780
418,20.0,1825
419,21.0,1630
420,17.0,1975
421,19.0,1960
422,21.0,1625
423,21.0,1624
424,16.0,1955
425,21.0,1618
426,21.0,1622
427,19.0,1848
428,20.0,1781
429,19.0,1907
430,21.0,1625
431,19.0,1833
432,18.0,1955
433,19.0,1789
434,20.0,1753
435,18.0,1878
436,20.0,1659
437,20.0,1785
438,16.0,1803
439,20.0,1696
440,15.0,1994
441,20.0,1663
442,20.0,1685
443,21.0,1630
444,21.0,1630
445,17.0,2144
446,21.0,1623
447,20.0,1754
448,21.0,1630
449,20.0,1778
450,18.0,1987
451,19.0,1783
452,20.0,1692
453,21.0,1623
454,20.0,1692
455,19.0,1808
456,20.0,1783
457,19.0,1874
458,19.0,1984
459,20.0,1809
460,21.0,1623
461,20.0,1735
462,18.0,1945
463,20.0,1695
464,21.0,1624
465,20.0,1693
466,18.0,2064
467,20.0,1782
468,18.0,1932
469,20.0,1780
470,19.0,1756
471,21.0,1681
472,19.0,1843
473,19.0,1996
474,21.0,1630
475,20.0,1693
476,17.0,2061
477,21.0,1621
478,20.0,1693
479,21.0,1629
480,20.0,1753
481,20.0,1779
482,20.0,1717
483,18.0,1974
484,20.0,1690
485,21.0,1626
486,20.0,1692
487,21.0,1625
488,20.0,1783
489,19.0,1938
490,21.0,1626
491,21.0,1625
492,16.0,2039
493,21.0,1628
494,21.0,1621
495,20.0,1694
496,21.0,1618
497,19.0,1764
498,20.0,1783
499,20.0,1695
500,20.0,1697
501,19.0,1873
502,17.0,2021
503,20.0,1898
504,21.0,1625
505,21.0,1623
506,21.0,1745
507,20.0,1737
508,18.0,1786
509,21.0,1625
510,20.0,1692
511,20.0,1807
512,21.0,1746
513,21.0,1627
514,19.0,1781
515,19.0,1749
516,18.0,1883
517,21.0,1694
518,20.0,1811
519,21.0,1618
520,18.0,1793
521,18.0,1783
522,21.0,1619
523,20.0,1804
524,17.0,1976
525,21.0,1625
526,20.0,1715
527,20.0,1781
528,19.0,1882
529,19.0,1748
530,19.0,1816
531,21.0,1630
532,18.0,1893
533,21.0,1619
534,20.0,1665
535,20.0,1690
536,19.0,1817
537,18.0,1891
538,20.0,1722
539,18.0,1764
540,20.0,1694
541,17.0,1903
542,20.0,1690
543,21.0,1630
544,18.0,1921
545,21.0,1634
546,20.0,1753
547,21.0,1630
548,21.0,1632
549,20.0,1779
550,20.0,1691
551,20.0,1691
552,21.0,1624
553,21.0,1766
554,20.0,1783
555,21.0,1624
556,21.0,1620
557,20.0,1692
558,21.0,1621
559,20.0,1815
560,21.0,1625
561,19.0,1784
562,17.0,1902
563,20.0,1779
564,21.0,1625
565,21.0,1621
566,19.0,1936
567,20.0,1693
568,17.0,2099
569,21.0,1624
570,20.0,1754
571,20.0,1701
572,17.0,1895
573,21.0,1628
574,19.0,1778
575,20.0,1783
576,20.0,1782
577,20.0,1697
578,20.0,1807
579,20.0,1831
580,20.0,1692
581,21.0,1624
582,17.0,2070
583,21.0,1624
584,19.0,1981
585,20.0,1728
586,16.0,2214
587,21.0,1627
588,21.0,1619
589,21.0,1623
590,20.0,1690
591,19.0,1810
592,20.0,1750
593,17.0,1859
594,21.0,1628
595,16.0,1835
596,20.0,1691
597,21.0,1630
598,20.0,1661
599,18.0,2173
600,20.0,1697
601,21.0,1625
602,20.0,1780
603,18.0,1852
604,21.0,1632
605,20.0,1691
606,21.0,1691
607,19.0,1939
608,20.0,1781
609,18.0,1827
610,18.0,1962
611,17.0,2013
612,20.0,1777
613,20.0,1829
614,16.0,2002
615,20.0,1695
616,20.0,1777
617,18.0,1810
618,20.0,1849
619,17.0,1886
620,20.0,1777
621,20.0,1694
622,19.0,1757
623,20.0,1691
624,20.0,1689
625,20.0,1782
626,21.0,1628
627,20.0,1772
628,19.0,1754
629,20.0,1753
630,21.0,1619
631,20.0,1815
632,21.0,1631
633,17.0,2055
634,19.0,1741
635,20.0,1688
636,21.0,1630
637,20.0,1697
638,20.0,1778
639,20.0,1707
640,19.0,1925
641,20.0,1763
642,20.0,1755
643,18.0,1898
644,18.0,1925
645,21.0,1624
646,21.0,1626
647,21.0,1624
648,21.0,1626
649,20.0,1772
650,20.0,1778
651,17.0,1950
652,20.0,1914
653,6.0,2329
654,20.0,1693
655,19.0,1985
656,20.0,1690
657,20.0,1841
658,19.0,1755
659,20.0,1780
660,21.0,1623
661,19.0,1882
662,21.0,1623
663,20.0,1807
664,20.0,1753
665,20.0,1692
666,21.0,1622
667,21.0,1626
668,21.0,1628
669,20.0,1754
670,20.0,1688
671,20.0,1714
672,19.0,1714
673,21.0,1630
674,21.0,1631
675,21.0,1699
676,20.0,1777
677,21.0,1623
678,20.0,1778
679,19.0,1746
680,20.0,1694
681,19.0,1768
682,21.0,1618
683,18.0,1949
684,18.0,1790
685,20.0,1734
686,21.0,1623
687,21.0,1622
688,20.0,1696
689,20.0,1719
690,20.0,1687
691,20.0,1697
692,20.0,1811
693,21.0,1627
694,15.0,2086
695,21.0,1628
696,17.0,2098
697,18.0,1859
698,20.0,1715
699,21.0,1624
700,19.0,1939
701,17.0,2203
702,21.0,1629
703,20.0,1874
704,20.0,1726
705,20.0,1830
706,19.0,1912
707,21.0,1689
708,14.0,2049
709,20.0,1658
710,20.0,1834
711,17.0,2056
712,18.0,1820
713,21.0,1621
714,19.0,1857
715,21.0,1657
716,20.0,1783
717,19.0,1880
718,20.0,1781
719,20.0,1697
720,21.0,1630
721,21.0,1684
722,19.0,1910
723,20.0,1781
724,19.0,1803
725,18.0,1843
726,20.0,1808
727,19.0,1843
728,19.0,1849
729,19.0,1815
730,20.0,1783
731,20.0,1801
732,19.0,1938
733,18.0,1899
734,20.0,1778
735,21.0,1627
736,20.0,1783
737,21.0,1631
738,17.0,2111
739,21.0,1629
740,20.0,1684
741,20.0,1778
742,21.0,1622
743,17.0,1928
744,21.0,1630
745,20.0,1693
746,21.0,1629
747,20.0,1694
748,19.0,1905
749,21.0,1623
750,21.0,1626
751,21.0,1621
752,19.0,1832
753,20.0,1781
754,18.0,1846
755,20.0,1775
756,20.0,1813
757,16.0,1941
758,19.0,1745
759,20.0,1781
760,19.0,1823
761,19.0,1822
762,20.0,1719
763,20.0,1694
764,21.0,1631
765,20.0,1781
766,20.0,1837
767,19.0,2132
768,18.0,1861
769,19.0,1796
770,20.0,1685
771,21.0,1628
772,21.0,1619
773,20.0,1777
774,19.0,1810
775,20.0,1727
776,19.0,1775
777,18.0,2121
778,18.0,1957
779,20.0,1743
780,21.0,1619
781,18.0,1923
782,21.0,1637
783,17.0,2147
784,20.0,1696
785,21.0,1633
786,17.0,1969
787,20.0,1694
788,20.0,1693
789,20.0,1688
790,20.0,1691
791,20.0,1694
792,20.0,1690
793,21.0,1618
794,21.0,1625
795,19.0,1916
796,19.0,1961
797,19.0,1815
798,19.0,1805
799,20.0,1659
800,20.0,1690
801,21.0,1632
802,19.0,1846
803,20.0,1689
804,20.0,1692
805,21.0,1620
806,20.0,1693
807,18.0,1802
808,20.0,1779
809,18.0,1776
810,17.0,1902
811,20.0,1780
812,20.0,1780
813,20.0,1715
814,20.0,1838
815,19.0,1731
816,19.0,1718
817,21.0,1628
818,21.0,1619
819,20.0,1809
820,21.0,1625
821,21.0,1628
822,21.0,1626
823,21.0,1621
824,21.0,1643
825,20.0,1754
826,17.0,1844
827,20.0,1659
828,19.0,1766
829,20.0,1690
830,20.0,1690
831,20.0,1746
832,21.0,1623
833,21.0,1630
834,20.0,1734
835,18.0,1948
836,21.0,1618
837,20.0,1694
838,20.0,1780
839,19.0,1852
840,19.0,1874
841,20.0,1761
842,21.0,1630
843,21.0,1631
844,20.0,1755
845,21.0,1626
846,19.0,1786
847,20.0,1694
848,20.0,1661
849,21.0,1624
850,19.0,1754
851,18.0,1910
852,19.0,1760
853,21.0,1630
854,20.0,1655
855,20.0,1753
856,21.0,1625
857,21.0,1630
858,20.0,1713
859,21.0,1630
860,21.0,1620
861,20.0,1695
862,15.0,1986
863,18.0,1904
864,21.0,1630
865,21.0,1629
866,21.0,1623
867,20.0,1691
868,21.0,1625
869,19.0,1708
870,21.0,1629
871,21.0,1619
872,20.0,1694
873,18.0,1810
874,20.0,1754
875,20.0,1838
876,19.0,1897
877,21.0,1626
878,21.0,1627
879,20.0,1777
880,18.0,1866
881,21.0,1637
882,18.0,1971
883,20.0,1748
884,21.0,1627
885,15.0,2106
886,16.0,2152
887,17.0,1940
888,20.0,1786
889,18.0,1857
890,18.0,1929
891,20.0,1695
892,21.0,1631
893,19.0,1839
894,19.0,1876
895,20.0,1688
896,21.0,1620
897,18.0,1798
898,20.0,1701
899,21.0,1619
900,20.0,1717
901,20.0,1719
902,19.0,1891
903,19.0,1963
904,20.0,1779
905,19.0,1812
906,21.0,1626
907,20.0,1779
908,19.0,1777
909,19.0,1842
910,21.0,1625
911,20.0,1686
912,21.0,1641
913,20.0,1709
914,20.0,1717
915,16.0,2094
916,19.0,1745
917,20.0,1690
918,18.0,1830
919,20.0,1691
920,21.0,1689
921,20.0,1810
922,19.0,1866
923,20.0,1658
924,20.0,1840
925,19.0,1883
926,19.0,1839
927,20.0,1692
928,20.0,1692
929,20.0,1765
930,12.0,2202
931,20.0,1781
932,20.0,1691
933,21.0,1682
934,18.0,1920
935,20.0,1777
936,20.0,1690
937,18.0,1904
938,20.0,1659
939,17.0,1924
940,17.0,2023
941,20.0,1832
942,18.0,1930
943,18.0,1963
944,20.0,1689
945,20.0,1696
946,17.0,2015
947,21.0,1631
948,20.0,1776
949,21.0,1623
950,20.0,1691
951,20.0,1694
952,20.0,1811
953,19.0,1752
954,19.0,1717
955,19.0,1932
956,21.0,1626
957,20.0,1779
958,21.0,1691
959,19.0,1933
960,21.0,1807
961,20.0,1869
962,19.0,1812
963,20.0,1694
964,20.0,1694
965,20.0,1693
966,20.0,1781
967,17.0,1913
968,20.0,1808
969,20.0,1804
970,21.0,1624
971,17.0,1997
972,21.0,1625
973,20.0,1688
974,21.0,1619
975,19.0,1901
976,19.0,1875
977,20.0,1751
978,20.0,1777
979,20.0,1696
980,20.0,1697
981,20.0,1682
982,20.0,1783
983,20.0,1693
984,20.0,1691
985,20.0,1952
986,18.0,1827
987,21.0,1624
988,21.0,1628
989,20.0,1687
990,21.0,1631
991,21.0,1630
992,19.0,1901
993,21.0,1623
994,16.0,2143
995,20.0,1695
996,21.0,1626
997,16.0,2128
998,21.0,1626
999,15.0,2101
1000,20.0,1690
