game,score,steps
355,-21.0,818
356,-20.0,958
357,-20.0,895
358,-21.0,785
359,-20.0,959
360,-21.0,883
361,-21.0,820
362,-20.0,956
363,-21.0,783
364,-21.0,784
365,-21.0,821
366,-21.0,820
367,-20.0,955
368,-21.0,820
369,-21.0,819
370,-21.0,880
371,-20.0,1046
372,-21.0,815
373,-21.0,817
374,-21.0,819
375,-21.0,790
376,-21.0,878
377,-21.0,818
378,-20.0,895
379,-21.0,844
380,-21.0,789
381,-21.0,847
382,-21.0,822
383,-21.0,817
384,-21.0,784
385,-21.0,877
386,-21.0,879
387,-20.0,836
388,-20.0,954
389,-20.0,956
390,-21.0,785
391,-21.0,820
392,-21.0,822
393,-21.0,820
394,-21.0,776
395,-21.0,822
396,-21.0,785
397,-21.0,816
398,-21.0,821
399,-20.0,955
400,-21.0,878
401,-20.0,956
402,-21.0,878
403,-21.0,879
404,-20.0,958
405,-20.0,958
406,-21.0,786
407,-19.0,974
408,-21.0,942
409,-20.0,955
410,-21.0,816
411,-20.0,953
412,-21.0,755
413,-20.0,957
414,-21.0,880
415,-21.0,820
416,-21.0,785
417,-21.0,883
418,-20.0,955
419,-20.0,958
420,-21.0,785
421,-20.0,958
422,-21.0,881
423,-20.0,1043
424,-21.0,788
425,-20.0,955
426,-21.0,880
427,-20.0,959
428,-21.0,880
429,-21.0,880
430,-20.0,953
431,-21.0,944
432,-21.0,789
433,-21.0,884
434,-21.0,784
435,-21.0,790
436,-21.0,821
437,-19.0,974
438,-21.0,882
439,-20.0,956
440,-21.0,881
441,-21.0,884
442,-21.0,884
443,-21.0,818
444,-21.0,788
445,-21.0,884
446,-21.0,788
447,-21.0,882
448,-21.0,787
449,-21.0,819
450,-20.0,959
451,-21.0,784
452,-21.0,818
453,-21.0,820
454,-20.0,953
455,-20.0,955
456,-21.0,783
457,-21.0,879
458,-21.0,786
459,-21.0,818
460,-21.0,878
461,-21.0,939
462,-21.0,819
463,-21.0,881
464,-21.0,883
465,-21.0,818
466,-21.0,821
467,-21.0,875
468,-20.0,954
469,-21.0,879
470,-20.0,953
471,-21.0,821
472,-21.0,880
473,-21.0,784
474,-21.0,820
475,-21.0,822
476,-21.0,878
477,-21.0,789
478,-20.0,897
479,-21.0,788
480,-21.0,789
481,-21.0,818
482,-21.0,783
483,-21.0,817
484,-21.0,818
485,-21.0,819
486,-21.0,789
487,-21.0,821
488,-21.0,783
489,-21.0,880
490,-21.0,820
491,-21.0,877
492,-19.0,972
493,-21.0,790
494,-21.0,938
495,-20.0,953
496,-21.0,788
497,-21.0,821
498,-20.0,958
499,-21.0,784
500,-20.0,957
501,-21.0,788
502,-21.0,824
503,-20.0,954
504,-21.0,823
505,-21.0,881
506,-20.0,955
507,-21.0,878
508,-20.0,897
509,-21.0,884
510,-20.0,958
511,-21.0,789
512,-20.0,959
513,-21.0,881
514,-21.0,789
515,-21.0,789
516,-21.0,785
517,-21.0,785
518,-21.0,818
519,-21.0,884
520,-21.0,878
521,-21.0,816
522,-20.0,956
523,-21.0,817
524,-21.0,784
525,-21.0,817
526,-20.0,959
527,-21.0,821
528,-21.0,822
529,-20.0,955
530,-21.0,790
531,-21.0,878
532,-21.0,821
533,-21.0,879
534,-21.0,884
535,-20.0,894
536,-21.0,883
537,-21.0,882
538,-21.0,877
539,-21.0,878
540,-21.0,784
541,-21.0,879
542,-21.0,789
543,-21.0,787
544,-21.0,877
545,-21.0,818
546,-20.0,953
547,-21.0,881
548,-21.0,819
549,-21.0,878
550,-21.0,881
551,-21.0,817
552,-20.0,954
553,-21.0,785
554,-20.0,953
555,-21.0,882
556,-21.0,790
557,-21.0,877
558,-21.0,819
559,-21.0,787
560,-21.0,787
561,-21.0,817
562,-21.0,787
563,-21.0,883
564,-21.0,821
565,-21.0,820
566,-21.0,788
567,-21.0,821
568,-20.0,958
569,-21.0,882
570,-21.0,789
571,-21.0,820
572,-21.0,819
573,-20.0,959
574,-21.0,783
575,-21.0,817
576,-20.0,959
577,-21.0,879
578,-21.0,785
579,-20.0,955
580,-21.0,819
581,-21.0,784
582,-21.0,789
583,-21.0,845
584,-21.0,885
585,-21.0,819
586,-20.0,959
587,-21.0,816
588,-21.0,818
589,-20.0,953
590,-21.0,818
591,-20.0,958
592,-21.0,941
593,-21.0,821
594,-21.0,884
595,-21.0,783
596,-21.0,877
597,-21.0,784
598,-20.0,955
599,-21.0,878
600,-21.0,845
601,-20.0,953
602,-21.0,879
603,-21.0,790
604,-21.0,883
605,-21.0,783
606,-20.0,953
607,-21.0,884
608,-21.0,783
609,-21.0,785
610,-21.0,882
611,-21.0,783
612,-21.0,881
613,-21.0,880
614,-20.0,899
615,-21.0,877
616,-21.0,816
617,-21.0,784
618,-21.0,788
619,-21.0,816
620,-21.0,819
621,-21.0,817
622,-21.0,877
623,-20.0,954
624,-21.0,880
625,-21.0,821
626,-21.0,884
627,-21.0,817
628,-21.0,786
629,-21.0,822
630,-21.0,786
631,-21.0,819
632,-21.0,881
633,-21.0,880
634,-21.0,878
635,-21.0,786
636,-21.0,784
637,-20.0,981
638,-20.0,959
639,-21.0,784
640,-20.0,957
641,-20.0,897
642,-20.0,956
643,-21.0,790
644,-21.0,816
645,-20.0,957
646,-20.0,954
647,-20.0,955
648,-21.0,787
649,-21.0,816
650,-21.0,879
651,-21.0,787
652,-21.0,821
653,-21.0,850
654,-21.0,816
655,-21.0,883
656,-21.0,882
657,-21.0,790
658,-21.0,820
659,-21.0,817
660,-20.0,954
661,-21.0,787
662,-21.0,883
663,-21.0,821
664,-21.0,787
665,-21.0,846
666,-21.0,790
667,-21.0,789
668,-20.0,897
669,-20.0,954
670,-21.0,878
671,-20.0,957
672,-20.0,893
673,-20.0,953
674,-21.0,820
675,-21.0,877
676,-21.0,881
677,-21.0,881
678,-21.0,789
679,-21.0,784
680,-21.0,785
681,-21.0,790
682,-21.0,882
683,-20.0,957
684,-21.0,882
685,-21.0,876
686,-21.0,822
687,-21.0,822
688,-21.0,820
689,-21.0,783
690,-20.0,983
691,-21.0,879
692,-20.0,953
693,-21.0,787
694,-20.0,955
695,-21.0,816
696,-21.0,883
697,-21.0,877
698,-21.0,1116
699,-21.0,880
700,-21.0,790
701,-21.0,785
702,-21.0,877
703,-21.0,878
704,-21.0,785
705,-21.0,818
706,-21.0,822
707,-21.0,821
708,-21.0,787
709,-21.0,774
710,-21.0,817
711,-19.0,1034
712,-21.0,882
713,-21.0,880
714,-21.0,819
715,-21.0,788
716,-21.0,882
717,-21.0,881
718,-21.0,785
719,-21.0,819
720,-20.0,955
721,-21.0,784
722,-21.0,883
723,-20.0,896
724,-21.0,882
725,-21.0,786
726,-21.0,815
727,-21.0,790
728,-20.0,956
729,-21.0,880
730,-20.0,954
731,-21.0,877
732,-21.0,820
733,-21.0,788
734,-20.0,954
735,-21.0,816
736,-21.0,937
737,-21.0,786
738,-21.0,784
739,-20.0,896
740,-21.0,878
741,-21.0,818
742,-21.0,885
743,-20.0,955
744,-19.0,1060
745,-21.0,822
746,-21.0,817
747,-21.0,784
748,-21.0,789
749,-21.0,820
750,-21.0,820
751,-21.0,822
752,-20.0,953
753,-21.0,788
754,-21.0,884
755,-21.0,816
756,-20.0,955
757,-21.0,816
758,-21.0,962
759,-21.0,880
760,-20.0,893
761,-21.0,880
762,-20.0,893
763,-21.0,786
764,-21.0,880
765,-21.0,819
766,-21.0,816
767,-21.0,883
768,-21.0,883
769,-21.0,819
770,-21.0,882
771,-21.0,877
772,-21.0,877
773,-21.0,881
774,-21.0,884
775,-21.0,786
776,-21.0,877
