game,score,steps
253,465.0,1037
254,245.0,781
255,185.0,664
256,255.0,797
257,395.0,1019
258,110.0,523
259,350.0,994
260,140.0,677
261,415.0,1118
262,290.0,733
263,245.0,726
264,345.0,1059
265,285.0,786
266,325.0,1121
267,360.0,884
268,465.0,1227
269,245.0,848
270,260.0,796
271,205.0,674
272,530.0,966
273,630.0,1211
274,215.0,688
275,595.0,866
276,290.0,730
277,260.0,789
278,235.0,963
279,325.0,1166
280,395.0,1066
281,305.0,909
282,255.0,778
283,240.0,860
284,355.0,983
285,320.0,1034
286,365.0,950
287,410.0,1559
288,320.0,716
289,285.0,783
290,175.0,690
291,285.0,789
292,390.0,1123
293,330.0,1176
294,215.0,687
295,525.0,941
296,200.0,851
297,385.0,1112
298,470.0,1113
299,235.0,633
300,60.0,385
301,205.0,759
302,340.0,1054
303,225.0,849
304,280.0,899
305,270.0,967
306,285.0,784
307,390.0,874
308,295.0,928
309,215.0,705
310,285.0,785
311,245.0,799
312,240.0,802
313,295.0,929
314,405.0,1152
315,265.0,716
316,305.0,1109
317,205.0,636
318,245.0,844
319,285.0,791
320,335.0,910
321,430.0,942
322,180.0,570
323,235.0,816
324,255.0,847
325,60.0,385
326,285.0,786
327,290.0,737
328,245.0,694
329,250.0,675
330,260.0,792
331,300.0,814
332,245.0,801
333,290.0,734
334,245.0,845
335,215.0,676
336,580.0,1235
337,255.0,789
338,200.0,627
339,320.0,714
340,250.0,783
341,375.0,956
342,260.0,1028
343,230.0,681
344,240.0,789
345,335.0,1032
346,260.0,787
347,395.0,850
348,325.0,880
349,175.0,709
350,215.0,681
351,395.0,1023
352,110.0,517
353,195.0,523
354,290.0,737
355,245.0,623
356,200.0,722
357,215.0,651
358,660.0,1545
359,215.0,684
360,315.0,1148
361,250.0,724
362,75.0,387
363,325.0,932
364,285.0,783
365,285.0,792
366,95.0,385
367,455.0,1112
368,390.0,1092
369,385.0,1065
370,325.0,844
371,215.0,676
372,270.0,989
373,230.0,820
374,265.0,736
375,295.0,829
376,270.0,793
377,245.0,623
378,290.0,734
379,390.0,1034
380,400.0,930
381,295.0,785
382,610.0,1558
383,185.0,618
384,285.0,791
385,240.0,806
386,280.0,927
387,595.0,1223
388,365.0,857
389,170.0,641
390,265.0,701
391,290.0,730
392,285.0,783
393,285.0,789
394,245.0,840
395,200.0,646
396,525.0,984
397,230.0,670
398,35.0,373
399,240.0,698
400,365.0,879
401,325.0,1072
402,250.0,690
403,300.0,847
404,275.0,703
405,575.0,1131
406,110.0,508
407,285.0,790
408,185.0,634
409,270.0,777
410,230.0,797
411,245.0,846
412,285.0,785
413,615.0,1382
414,260.0,846
415,565.0,1065
416,565.0,985
417,455.0,1128
418,305.0,946
