game,score,steps
344,-14.0,2301
345,-17.0,2140
346,-5.0,2908
347,-14.0,2090
348,-11.0,2310
349,-18.0,1966
350,-13.0,2166
351,-18.0,1876
352,-18.0,1900
353,-7.0,2976
354,-18.0,1956
355,-8.0,3031
356,-15.0,1931
357,-16.0,1847
358,-18.0,1830
359,-16.0,1835
360,-18.0,1944
361,-15.0,2268
362,-16.0,2074
363,-11.0,2599
364,-16.0,2305
365,-19.0,1521
366,-13.0,2081
367,-18.0,2130
368,-16.0,2168
369,-14.0,2145
370,-10.0,2341
371,-18.0,1766
372,-18.0,1913
373,-16.0,2078
374,-15.0,2314
375,-15.0,2121
376,-14.0,2274
377,-12.0,2064
378,-17.0,1897
379,-18.0,1857
380,-16.0,1900
381,-13.0,2601
382,-18.0,1931
383,-14.0,2030
384,-13.0,2230
385,-18.0,1799
386,-15.0,1860
387,-14.0,2125
388,-18.0,1910
389,-15.0,2287
390,-10.0,2303
391,-20.0,1701
392,-13.0,2347
393,-13.0,1993
394,-15.0,2045
395,-17.0,1918
396,-17.0,1708
397,-18.0,1936
398,-13.0,2075
399,-15.0,2269
400,-10.0,2412
401,-15.0,2233
402,-17.0,1939
403,-13.0,2133
404,-13.0,2297
405,-17.0,1873
406,-15.0,2196
407,-14.0,2091
408,-14.0,2111
409,-15.0,2019
410,-18.0,2081
411,-16.0,1897
412,-13.0,2548
413,-12.0,2176
414,-17.0,2038
415,-16.0,1941
416,-15.0,2263
417,-16.0,2115
418,-13.0,2208
419,-9.0,2459
420,-10.0,2255
421,-16.0,1728
422,-18.0,1973
423,-15.0,2042
424,-12.0,2579
425,-16.0,1941
426,-18.0,2137
427,-9.0,2791
428,-9.0,2501
429,-14.0,2014
430,-17.0,1938
431,-15.0,2066
432,-17.0,1951
433,-20.0,1562
434,-16.0,2032
435,-14.0,2207
436,-15.0,1943
437,-3.0,3448
438,-18.0,1782
439,-20.0,1589
440,-14.0,2218
441,-19.0,1807
442,-10.0,2621
443,-16.0,1959
444,-16.0,1924
445,-14.0,2388
446,-15.0,2038
447,-18.0,1807
448,-15.0,2012
449,-10.0,2277
450,-9.0,2450
451,-18.0,1854
452,-17.0,1838
453,-17.0,1868
454,-9.0,2896
455,-16.0,2120
456,-18.0,1934
457,-12.0,2074
458,-14.0,1919
459,-14.0,2289
460,-18.0,1968
461,-18.0,1934
462,-16.0,2357
463,-16.0,1630
464,-14.0,2233
465,-9.0,2486
466,-14.0,2090
467,-16.0,2120
468,-15.0,2031
469,-12.0,2294
470,-16.0,1999
471,-9.0,2326
472,-17.0,1880
473,-16.0,2229
474,-18.0,1853
475,-16.0,2140
476,-9.0,2682
477,-17.0,1954
478,-16.0,2367
479,-13.0,2433
480,-15.0,2148
481,-13.0,2039
482,-18.0,1975
483,-14.0,2306
484,-17.0,2242
485,-18.0,2007
486,-15.0,1964
487,-14.0,2250
488,-13.0,1969
489,-16.0,2498
490,-10.0,2307
491,-16.0,2104
492,-14.0,2177
493,-13.0,1954
494,-5.0,3054
495,-10.0,2359
496,-14.0,2209
497,-17.0,2079
498,-18.0,1960
499,-14.0,2204
500,-16.0,2145
501,-13.0,1965
502,-12.0,2400
503,-18.0,1998
504,-14.0,2137
505,-9.0,2559
506,-17.0,1895
507,-19.0,1983
508,-18.0,1878
509,-19.0,1836
510,-9.0,2669
511,-16.0,2003
512,-16.0,2086
513,-17.0,1962
514,-11.0,2514
515,-17.0,1876
516,-18.0,1898
517,-14.0,2134
518,-14.0,2491
519,-18.0,2162
520,-10.0,2544
521,-10.0,2587
522,-13.0,2070
523,-15.0,2198
524,-18.0,1900
525,-13.0,2346
526,-18.0,1597
527,-13.0,2892
528,-18.0,2043
529,-15.0,1987
530,-10.0,2387
531,-13.0,2231
532,-13.0,2074
533,-14.0,2412
534,-18.0,1827
535,-13.0,2198
536,-17.0,2818
537,-15.0,2286
538,-16.0,1921
539,-12.0,2789
540,-18.0,2172
541,-18.0,1917
542,-8.0,2693
543,-15.0,2033
544,-17.0,1882
545,-20.0,1783
546,-14.0,2078
547,-20.0,1540
548,-16.0,1998
549,-16.0,1918
550,-18.0,1673
551,-16.0,2149
552,-18.0,1902
553,-18.0,2314
554,-12.0,2352
555,-12.0,2174
556,-14.0,2024
557,-20.0,1451
558,-11.0,2381
559,-10.0,2382
560,-18.0,2031
561,-13.0,2497
562,-13.0,2351
563,-16.0,2300
564,-18.0,1893
565,-18.0,1986
566,-18.0,1998
567,-18.0,1849
568,-15.0,2287
569,-19.0,1727
570,-17.0,2086
571,-19.0,1766
572,-5.0,2971
573,-14.0,2303
574,-16.0,2180
575,-15.0,2124
576,-16.0,2206
577,-13.0,2176
578,-13.0,2252
579,-17.0,1915
580,-13.0,2267
581,-11.0,2356
582,-18.0,1774
583,-16.0,1916
584,-16.0,1855
585,-12.0,2003
586,-7.0,2592
587,-18.0,1830
588,-14.0,2597
589,-15.0,1979
590,-14.0,2259
591,-14.0,2009
592,-15.0,2245
593,-20.0,1495
594,-15.0,1864
595,-16.0,2035
596,-13.0,2416
597,-12.0,2296
598,-17.0,2234
599,-15.0,2222
600,-15.0,1830
601,-13.0,2418
602,-18.0,2009
603,-15.0,1971
604,-19.0,1959
605,-13.0,2294
606,-14.0,2204
607,-18.0,1804
608,-18.0,1599
609,-12.0,1999
610,-16.0,2297
611,-20.0,1669
612,-15.0,2127
613,-11.0,2435
614,-14.0,2175
615,-18.0,1814
616,-20.0,1477
617,-15.0,2073
618,-16.0,1769
619,-18.0,1745
620,-19.0,1661
621,-15.0,3120
622,-16.0,2161
623,-12.0,2521
624,-13.0,1920
625,-20.0,1657
626,-16.0,2061
627,-14.0,1962
628,-17.0,2161
629,-15.0,2201
630,-18.0,1720
631,-15.0,2115
632,-18.0,1962
633,-13.0,2198
634,-14.0,2106
635,-13.0,2226
636,-14.0,2057
637,-18.0,1861
638,-15.0,2524
639,-10.0,2599
640,-14.0,2015
641,-15.0,1976
642,-19.0,1845
643,-12.0,2247
644,-16.0,1971
645,-14.0,2014
646,-16.0,1854
647,-19.0,2122
648,-11.0,2322
649,-16.0,2134
650,-11.0,2216
651,-12.0,2222
652,-18.0,1890
653,-17.0,1932
654,-18.0,1810
655,-18.0,1790
656,-14.0,2221
657,-11.0,2379
658,-10.0,2681
659,-16.0,1916
660,-15.0,2149
661,-17.0,2166
662,-20.0,1423
663,-18.0,1675
664,-9.0,2672
665,-11.0,2269
666,-15.0,2176
667,-16.0,2009
668,-18.0,1922
669,-9.0,2490
670,-9.0,2325
671,-15.0,1905
672,-18.0,1856
673,-16.0,1993
674,-11.0,2067
675,-10.0,2924
676,-12.0,2209
677,-17.0,2060
678,-14.0,1990
679,-12.0,2309
680,-16.0,2016
681,-16.0,2036
682,-14.0,2263
683,-18.0,1790
684,-12.0,2412
685,-18.0,1700
686,-14.0,2248
687,-17.0,2013
688,-16.0,1830
689,-17.0,1888
690,-17.0,2312
691,-11.0,2264
692,-18.0,2148
693,-18.0,1731
694,-19.0,1575
695,-16.0,2088
696,-18.0,1752
697,-17.0,2301
698,-8.0,2763
699,-7.0,2546
700,-17.0,2008
701,-15.0,1923
702,-19.0,1789
703,-14.0,2208
704,-14.0,2134
705,-13.0,2019
706,-11.0,2402
707,-15.0,1980
708,-16.0,1502
709,-14.0,2055
710,-18.0,1927
711,-14.0,1929
712,-18.0,1724
713,-12.0,2206
714,-15.0,2142
715,-16.0,2006
716,-12.0,2158
717,-15.0,2048
718,-18.0,1912
719,-10.0,2405
720,-18.0,1996
721,-18.0,1681
722,-16.0,1978
723,-16.0,1888
724,-16.0,2135
725,-14.0,1896
726,-16.0,1985
727,-11.0,2375
728,-10.0,2363
729,-12.0,2256
730,-15.0,2164
731,-16.0,2301
732,-17.0,2148
733,-14.0,2045
734,-14.0,2064
735,-9.0,2458
736,-13.0,2218
737,-13.0,2432
738,-10.0,2154
739,-16.0,2181
740,-19.0,1805
741,-18.0,1757
742,-18.0,1828
743,-6.0,3096
744,-16.0,2022
745,-11.0,2593
746,-17.0,2464
747,-16.0,1886
748,-13.0,2308
749,-17.0,2233
750,-14.0,2215
751,-16.0,1881
752,-15.0,2067
753,-14.0,2132
754,-11.0,2319
755,-10.0,2359
756,-15.0,2150
757,-10.0,2469
758,-13.0,2683
759,-12.0,2262
760,-16.0,1813
761,-18.0,1811
762,-16.0,2449
763,-15.0,1996
764,-12.0,2060
765,-12.0,2237
766,-18.0,1906
767,-11.0,2281
768,-18.0,1798
769,-12.0,2111
770,-15.0,1979
771,-12.0,2276
772,-10.0,2519
773,-18.0,2091
774,-18.0,1791
775,-13.0,2197
776,-14.0,2134
777,-14.0,2167
778,-12.0,2095
779,-17.0,1956
780,-18.0,2024
781,-16.0,1731
782,-18.0,2019
783,-17.0,1916
784,-12.0,2022
785,-15.0,1964
786,-15.0,2325
787,-17.0,2328
788,-9.0,2435
789,-13.0,2150
790,-18.0,1784
791,-18.0,1712
792,-18.0,1714
793,-18.0,1653
794,-18.0,1718
795,-9.0,2228
796,-14.0,2605
797,-8.0,2345
798,-14.0,2459
799,-18.0,2040
800,-17.0,1852
801,-18.0,2012
802,-13.0,2276
803,-12.0,2145
804,-15.0,2035
805,-19.0,1940
806,-17.0,2197
807,-18.0,1749
808,-18.0,1944
809,-12.0,2479
810,-15.0,2242
811,-18.0,1704
812,-16.0,2018
813,-12.0,2097
814,-17.0,1983
815,-18.0,1912
816,-13.0,2364
817,-17.0,2185
818,-18.0,1940
819,-16.0,2165
820,-19.0,1876
821,-10.0,2570
822,-16.0,2262
823,-12.0,2375
824,-16.0,2193
825,-13.0,1984
826,-18.0,1948
827,-19.0,1884
828,-14.0,2102
829,-9.0,2477
830,-10.0,2617
831,-18.0,2030
832,-7.0,2794
833,-17.0,2087
834,-12.0,2406
835,-14.0,2435
836,-20.0,1744
837,-12.0,2244
838,-17.0,1995
839,-16.0,2399
840,-13.0,2338
841,-15.0,2000
842,-15.0,2297
843,-15.0,2187
844,-3.0,3063
845,-18.0,2018
846,-13.0,1896
847,-15.0,2135
848,-18.0,1926
849,-11.0,2456
850,-14.0,1949
851,-11.0,2333
852,-17.0,2104
853,-11.0,2104
854,-18.0,2073
855,-16.0,1827
856,-11.0,2408
857,-18.0,1828
858,-16.0,2102
859,-16.0,1776
860,-8.0,2387
861,-15.0,2003
862,-17.0,2445
863,-11.0,2336
864,-11.0,2432
865,-11.0,2068
866,-11.0,2406
867,-17.0,1967
868,-18.0,1811
869,-14.0,2446
870,-16.0,2248
871,-14.0,2249
872,-14.0,1874
873,-15.0,2176
874,-15.0,2214
875,-16.0,2169
876,-12.0,2228
877,-15.0,1921
878,-19.0,1784
879,-18.0,1848
880,-13.0,2343
881,-16.0,2219
882,-17.0,1930
883,-8.0,2781
884,-18.0,1844
885,-12.0,2330
886,-18.0,1915
887,-12.0,2210
888,-17.0,2197
889,-15.0,2008
890,-13.0,2128
891,-18.0,1803
892,-15.0,2206
893,-18.0,1717
894,-16.0,1827
895,-13.0,2424
896,-18.0,1984
897,-15.0,2136
898,-7.0,2622
899,-11.0,2508
900,-6.0,2860
901,-17.0,1940
902,-18.0,2840
903,-18.0,1904
904,-11.0,2232
905,-16.0,1920
906,-8.0,2866
907,-7.0,2738
908,-15.0,1894
909,-18.0,1697
910,-13.0,2349
911,-15.0,1925
912,-11.0,2534
913,-13.0,2353
914,-17.0,1965
915,-12.0,2030
916,-18.0,1798
917,-13.0,2214
918,-10.0,2294
919,-17.0,1948
920,-13.0,2349
921,-10.0,2141
922,-17.0,2055
923,-14.0,2302
924,-15.0,2464
925,-13.0,1901
926,-18.0,1787
927,-16.0,1966
928,-17.0,2005
929,-18.0,1778
930,-18.0,1839
931,-15.0,2104
932,-13.0,2234
933,-12.0,2481
934,-18.0,2233
935,-17.0,1865
936,-14.0,2259
937,-17.0,1940
938,-15.0,2016
939,-15.0,1865
940,-13.0,2186
941,-14.0,2375
942,-12.0,2147
943,-6.0,3009
944,-15.0,1972
945,-12.0,2487
946,-17.0,2189
947,-19.0,1692
948,-12.0,2105
949,-14.0,2013
950,-14.0,2011
951,-18.0,2039
952,-16.0,1960
953,-14.0,1901
954,-12.0,2066
955,-14.0,2066
956,-16.0,2099
957,-13.0,2434
958,-13.0,2660
959,-13.0,2191
960,-16.0,1799
961,-17.0,2019
962,-17.0,1870
963,-14.0,2458
964,-14.0,1876
965,-14.0,2020
966,-18.0,1923
967,-16.0,2009
968,-10.0,2570
969,-18.0,2078
970,-16.0,1903
971,-16.0,1955
972,-13.0,2052
973,-16.0,2088
974,-16.0,2494
975,-18.0,2021
976,-18.0,2031
977,-14.0,2077
978,-20.0,1541
979,-9.0,2662
980,-18.0,1928
981,-12.0,2137
982,-16.0,2139
983,-18.0,1847
984,-18.0,1839
985,-11.0,2273
986,-16.0,2239
987,-20.0,1721
988,-7.0,2357
989,-11.0,2403
990,-13.0,1846
991,-8.0,2450
992,-17.0,1782
993,-18.0,1866
994,-13.0,2310
995,-17.0,1892
996,-14.0,2007
997,-19.0,2248
998,-17.0,2022
999,-14.0,1937
1000,-13.0,2508
