game,score,steps
344,-11.0,2458
345,-9.0,2845
346,6.0,3175
347,-13.0,1843
348,12.0,3226
349,12.0,2978
350,-14.0,1878
351,9.0,3417
352,-2.0,3148
353,6.0,3383
354,7.0,3311
355,15.0,3101
356,-12.0,2356
357,8.0,3219
358,4.0,3282
359,13.0,3131
360,7.0,3605
361,-12.0,2201
362,13.0,3374
363,-13.0,1958
364,11.0,3010
365,9.0,3118
366,-7.0,2752
367,-4.0,3367
368,5.0,3396
369,10.0,3084
370,12.0,2851
371,8.0,3107
372,-9.0,2209
373,16.0,3130
374,9.0,3092
375,4.0,3433
376,10.0,3501
377,-12.0,2186
378,6.0,3273
379,11.0,2985
380,12.0,3265
381,-9.0,2206
382,6.0,3272
383,10.0,3353
384,-12.0,2161
385,9.0,3043
386,13.0,3019
387,11.0,3389
388,-7.0,2877
389,8.0,3588
390,4.0,3245
391,9.0,3611
392,12.0,3184
393,12.0,3155
394,13.0,3408
395,10.0,3269
396,-2.0,3833
397,13.0,3234
398,-9.0,2209
399,12.0,2909
400,-12.0,2120
401,-12.0,2055
402,5.0,3266
403,-14.0,2125
404,12.0,2905
405,12.0,2978
406,9.0,3188
407,11.0,3452
408,10.0,2959
409,13.0,3131
410,3.0,3487
411,-12.0,2345
412,-6.0,2954
413,3.0,3279
414,13.0,3240
415,10.0,3386
416,4.0,3383
417,-9.0,2204
418,-9.0,2502
419,11.0,3421
420,-7.0,2640
421,11.0,2879
422,6.0,3272
423,-3.0,3374
424,8.0,3654
425,-11.0,2573
426,12.0,2907
427,-16.0,1776
428,1.0,3742
429,6.0,3485
430,3.0,3252
431,-9.0,2299
432,9.0,3694
433,-9.0,2421
434,-9.0,2208
435,13.0,3293
436,6.0,3306
437,8.0,3698
438,13.0,3040
439,3.0,3279
440,8.0,3450
441,8.0,3206
442,6.0,3273
443,6.0,3365
444,10.0,3017
445,12.0,3194
446,9.0,3818
447,-17.0,1461
448,-9.0,2207
449,-5.0,2865
450,-7.0,2902
451,7.0,3402
452,8.0,3278
453,-9.0,2206
454,-5.0,2880
455,8.0,3319
456,9.0,3450
457,3.0,3359
458,13.0,3294
459,-7.0,3066
460,-12.0,2437
461,5.0,3327
462,8.0,3104
463,8.0,3275
464,9.0,3257
465,-9.0,2910
466,4.0,3603
467,13.0,3290
468,11.0,3123
469,6.0,3290
470,15.0,3355
471,10.0,3514
472,13.0,3082
473,11.0,3027
474,10.0,3161
475,9.0,3288
476,-9.0,2239
477,13.0,3289
478,8.0,3410
479,8.0,3278
480,12.0,3109
481,-2.0,3899
482,9.0,3187
483,6.0,3672
484,13.0,3142
485,13.0,3291
486,11.0,3609
487,5.0,3320
488,-9.0,2205
489,12.0,3398
490,-16.0,1510
491,8.0,3754
492,3.0,3370
493,10.0,3147
494,10.0,3233
495,9.0,3123
496,15.0,3304
497,1.0,3912
498,-12.0,2121
499,14.0,3099
500,-3.0,3363
501,11.0,3100
502,-14.0,1710
503,-9.0,2205
504,-17.0,1330
505,-2.0,3392
506,12.0,3211
507,14.0,2626
508,15.0,2812
509,11.0,3331
510,-4.0,3314
511,9.0,3311
512,11.0,3467
513,-11.0,2273
514,-16.0,1749
515,12.0,3470
516,-9.0,2208
517,4.0,3339
518,-9.0,2984
519,12.0,2977
520,5.0,3334
521,11.0,2967
522,4.0,3414
523,-7.0,2638
524,11.0,3042
525,-13.0,2049
526,4.0,3573
527,9.0,3199
528,8.0,3892
529,9.0,3106
530,6.0,3219
531,5.0,3503
532,-4.0,3379
533,12.0,3270
534,3.0,3583
535,6.0,3560
536,12.0,3040
537,-9.0,2639
538,6.0,3264
539,5.0,3205
540,9.0,3292
541,12.0,3501
542,-10.0,2558
543,-9.0,2738
544,10.0,3166
545,8.0,3151
546,6.0,3270
547,13.0,3225
548,4.0,3632
549,-14.0,1951
550,1.0,4005
551,8.0,3716
552,6.0,3470
553,15.0,3064
554,-3.0,3350
555,7.0,3110
556,12.0,3068
557,9.0,3336
558,10.0,3020
559,10.0,3237
560,-3.0,3302
561,8.0,3161
562,6.0,3277
563,-1.0,3417
564,11.0,2872
565,12.0,2894
566,12.0,2922
567,-12.0,2213
568,2.0,3510
569,-5.0,3103
570,11.0,3073
571,8.0,3149
572,-9.0,2743
573,11.0,3486
574,6.0,3270
575,-16.0,1565
576,9.0,3250
577,10.0,3295
578,6.0,3258
579,-12.0,2119
580,13.0,3294
581,12.0,2912
582,5.0,3368
583,7.0,3215
584,10.0,3073
585,7.0,3300
586,12.0,3018
587,10.0,3669
588,-12.0,2071
589,12.0,3195
590,3.0,3265
591,-1.0,3225
592,-14.0,1711
593,-4.0,2980
594,8.0,3154
595,11.0,3275
596,-12.0,2017
597,9.0,3462
598,13.0,3290
599,10.0,3447
600,11.0,3095
601,-6.0,3007
602,7.0,3133
603,-9.0,2601
604,-12.0,2498
605,13.0,2834
606,-11.0,2485
607,-9.0,2211
608,-4.0,2955
609,-9.0,2209
610,11.0,3401
611,5.0,3223
612,11.0,2956
613,9.0,3222
614,-2.0,3981
615,10.0,2988
616,12.0,3121
617,6.0,3444
